time,latitude,longitude,altitude,vn,ve,vd,roll,pitch,yaw
38993.440,33.606979,73.100075,505.736,0.013,0.068,-0.588,-0.819,0.287,0.129
38993.448,33.606979,73.100075,505.740,0.013,0.068,-0.589,-0.820,0.287,0.130
38993.455,33.606979,73.100075,505.744,0.013,0.068,-0.588,-0.821,0.286,0.130
38993.463,33.606979,73.100075,505.749,0.014,0.069,-0.588,-0.822,0.286,0.130
38993.470,33.606979,73.100075,505.753,0.014,0.069,-0.589,-0.822,0.286,0.129
38993.477,33.606979,73.100075,505.757,0.014,0.069,-0.589,-0.822,0.285,0.130
38993.484,33.606979,73.100075,505.762,0.014,0.069,-0.590,-0.822,0.285,0.130
38993.492,33.606979,73.100075,505.766,0.014,0.069,-0.591,-0.823,0.285,0.130
38993.499,33.606979,73.100075,505.770,0.014,0.069,-0.591,-0.822,0.285,0.130
38993.507,33.606979,73.100075,505.775,0.014,0.069,-0.591,-0.822,0.286,0.130
38993.514,33.606979,73.100075,505.779,0.014,0.069,-0.591,-0.822,0.285,0.130
38993.521,33.606979,73.100075,505.783,0.014,0.069,-0.591,-0.821,0.285,0.131
38993.529,33.606979,73.100075,505.788,0.014,0.070,-0.591,-0.821,0.284,0.131
38993.536,33.606979,73.100075,505.792,0.014,0.070,-0.592,-0.822,0.284,0.131
38993.543,33.606979,73.100075,505.796,0.014,0.070,-0.593,-0.823,0.285,0.131
38993.550,33.606979,73.100075,505.801,0.015,0.070,-0.593,-0.823,0.285,0.132
38993.558,33.606979,73.100075,505.805,0.015,0.070,-0.594,-0.823,0.285,0.132
38993.565,33.606979,73.100075,505.809,0.015,0.071,-0.594,-0.824,0.286,0.132
38993.651,33.606979,73.100075,505.861,0.015,0.072,-0.599,-0.824,0.283,0.135
38993.660,33.606979,73.100075,505.866,0.015,0.072,-0.600,-0.824,0.282,0.135
38993.667,33.606979,73.100075,505.870,0.016,0.072,-0.600,-0.824,0.282,0.135
38993.675,33.606979,73.100075,505.875,0.016,0.072,-0.600,-0.825,0.281,0.135
38993.682,33.606979,73.100075,505.879,0.016,0.072,-0.601,-0.824,0.281,0.136
38993.689,33.606979,73.100075,505.883,0.016,0.072,-0.601,-0.825,0.281,0.135
38993.697,33.606979,73.100075,505.888,0.016,0.072,-0.601,-0.825,0.282,0.134
38993.704,33.606979,73.100075,505.892,0.016,0.072,-0.602,-0.825,0.281,0.134
38993.711,33.606979,73.100075,505.897,0.016,0.072,-0.602,-0.825,0.281,0.134
38993.718,33.606979,73.100075,505.901,0.016,0.073,-0.602,-0.826,0.281,0.133
38993.726,33.606979,73.100075,505.905,0.016,0.073,-0.602,-0.826,0.280,0.133
38993.733,33.606979,73.100075,505.910,0.016,0.073,-0.601,-0.827,0.281,0.133
38993.740,33.606979,73.100075,505.914,0.016,0.073,-0.601,-0.827,0.280,0.134
38993.748,33.606979,73.100075,505.919,0.016,0.074,-0.601,-0.828,0.281,0.134
38993.755,33.606979,73.100075,505.923,0.016,0.074,-0.601,-0.828,0.279,0.134
38993.762,33.606979,73.100075,505.927,0.016,0.074,-0.602,-0.828,0.281,0.134
38993.769,33.606979,73.100075,505.932,0.016,0.074,-0.602,-0.828,0.280,0.134
38993.777,33.606979,73.100075,505.936,0.016,0.074,-0.603,-0.830,0.279,0.135
38993.784,33.606979,73.100075,505.940,0.016,0.074,-0.603,-0.830,0.279,0.135
38993.791,33.606979,73.100075,505.945,0.017,0.074,-0.603,-0.830,0.278,0.135
38993.798,33.606979,73.100075,505.949,0.016,0.074,-0.604,-0.830,0.279,0.136
38993.806,33.606979,73.100075,505.954,0.017,0.075,-0.604,-0.831,0.278,0.135
38993.959,33.606979,73.100075,506.047,0.019,0.077,-0.612,-0.836,0.278,0.138
38993.966,33.606979,73.100075,506.051,0.019,0.077,-0.612,-0.835,0.279,0.137
38993.973,33.606979,73.100075,506.056,0.019,0.077,-0.613,-0.836,0.278,0.137
38993.981,33.606979,73.100075,506.060,0.019,0.077,-0.613,-0.835,0.278,0.138
38993.988,33.606979,73.100075,506.064,0.019,0.078,-0.613,-0.835,0.279,0.137
38993.995,33.606979,73.100075,506.069,0.019,0.078,-0.613,-0.835,0.278,0.138
38994.002,33.606979,73.100075,506.073,0.019,0.078,-0.613,-0.835,0.278,0.139
38994.010,33.606979,73.100075,506.078,0.019,0.078,-0.613,-0.835,0.278,0.138
38994.017,33.606979,73.100075,506.082,0.019,0.078,-0.613,-0.835,0.278,0.139
38994.024,33.606979,73.100075,506.087,0.019,0.078,-0.614,-0.835,0.279,0.139
38994.031,33.606979,73.100075,506.091,0.019,0.079,-0.614,-0.836,0.279,0.139
38994.139,33.606979,73.100075,506.158,0.019,0.081,-0.621,-0.837,0.277,0.137
38994.146,33.606979,73.100075,506.162,0.019,0.081,-0.621,-0.837,0.277,0.137
38994.154,33.606979,73.100075,506.167,0.019,0.081,-0.621,-0.838,0.278,0.137
38994.161,33.606979,73.100075,506.171,0.019,0.081,-0.622,-0.839,0.278,0.137
38994.168,33.606979,73.100075,506.176,0.019,0.081,-0.622,-0.838,0.277,0.137
38994.176,33.606979,73.100075,506.180,0.019,0.081,-0.623,-0.838,0.277,0.136
38994.183,33.606979,73.100075,506.185,0.019,0.081,-0.623,-0.839,0.277,0.136
38994.190,33.606979,73.100075,506.189,0.019,0.082,-0.624,-0.839,0.277,0.137
38994.198,33.606979,73.100075,506.194,0.019,0.082,-0.625,-0.839,0.278,0.137
38994.205,33.606979,73.100075,506.199,0.019,0.082,-0.625,-0.839,0.277,0.137
38994.212,33.606979,73.100075,506.203,0.020,0.082,-0.626,-0.839,0.277,0.137
38994.219,33.606979,73.100075,506.208,0.020,0.082,-0.626,-0.839,0.277,0.136
38994.227,33.606979,73.100075,506.212,0.020,0.082,-0.627,-0.840,0.277,0.136
38994.234,33.606979,73.100075,506.217,0.020,0.082,-0.627,-0.840,0.277,0.136
38994.242,33.606979,73.100075,506.222,0.020,0.083,-0.627,-0.840,0.277,0.136
38994.265,33.606979,73.100075,505.354,-0.001,0.136,-0.498,-0.893,0.251,0.139
38994.273,33.606979,73.100075,505.358,-0.002,0.136,-0.498,-0.894,0.252,0.140
38994.280,33.606979,73.100075,505.362,-0.002,0.137,-0.499,-0.893,0.251,0.140
38994.287,33.606979,73.100075,505.365,-0.002,0.137,-0.499,-0.894,0.252,0.141
38994.295,33.606979,73.100075,505.369,-0.002,0.137,-0.499,-0.894,0.251,0.141
38994.302,33.606979,73.100075,505.373,-0.002,0.137,-0.499,-0.894,0.252,0.142
38994.309,33.606979,73.100075,505.376,-0.002,0.137,-0.500,-0.894,0.252,0.142
38994.317,33.606979,73.100075,505.380,-0.002,0.138,-0.501,-0.893,0.252,0.142
38994.391,33.606979,73.100075,505.418,-0.003,0.141,-0.503,-0.896,0.251,0.146
38994.399,33.606979,73.100075,505.421,-0.003,0.141,-0.504,-0.897,0.251,0.146
38994.406,33.606979,73.100075,505.425,-0.003,0.141,-0.504,-0.897,0.250,0.146
38994.413,33.606979,73.100075,505.429,-0.003,0.141,-0.504,-0.897,0.250,0.146
38994.421,33.606979,73.100075,505.432,-0.002,0.141,-0.504,-0.897,0.251,0.147
38994.428,33.606979,73.100075,505.436,-0.003,0.141,-0.505,-0.897,0.252,0.148
38994.435,33.606979,73.100075,505.440,-0.003,0.142,-0.506,-0.898,0.253,0.148
38994.443,33.606979,73.100075,505.444,-0.003,0.142,-0.506,-0.899,0.253,0.148
38994.450,33.606979,73.100075,505.447,-0.003,0.142,-0.506,-0.900,0.252,0.148
38994.457,33.606979,73.100075,505.451,-0.003,0.142,-0.506,-0.899,0.252,0.148
38994.465,33.606979,73.100075,505.455,-0.003,0.142,-0.506,-0.899,0.252,0.149
38994.472,33.606979,73.100075,505.458,-0.002,0.143,-0.507,-0.899,0.252,0.149
38994.479,33.606979,73.100075,505.462,-0.003,0.143,-0.507,-0.899,0.253,0.149
38994.487,33.606979,73.100075,505.466,-0.003,0.143,-0.507,-0.900,0.253,0.149
38994.494,33.606979,73.100075,505.470,-0.003,0.144,-0.508,-0.900,0.253,0.149
38994.501,33.606979,73.100075,505.473,-0.003,0.144,-0.508,-0.901,0.254,0.150
38994.509,33.606979,73.100075,505.477,-0.003,0.144,-0.508,-0.901,0.254,0.150
38994.516,33.606979,73.100075,505.481,-0.003,0.145,-0.509,-0.902,0.254,0.150
38994.523,33.606979,73.100075,505.484,-0.002,0.145,-0.510,-0.903,0.254,0.151
38994.531,33.606979,73.100075,505.488,-0.003,0.145,-0.510,-0.903,0.254,0.152
38994.538,33.606979,73.100075,505.492,-0.003,0.145,-0.511,-0.903,0.254,0.151
38994.545,33.606979,73.100075,505.496,-0.003,0.145,-0.512,-0.903,0.253,0.151
38994.620,33.606979,73.100075,505.534,-0.002,0.149,-0.514,-0.902,0.256,0.155
38994.628,33.606979,73.100075,505.538,-0.002,0.149,-0.515,-0.902,0.256,0.155
38994.635,33.606979,73.100075,505.542,-0.001,0.149,-0.515,-0.902,0.256,0.155
38994.642,33.606979,73.100075,505.546,-0.001,0.150,-0.515,-0.902,0.256,0.154
38994.650,33.606979,73.100075,505.549,-0.001,0.150,-0.516,-0.902,0.256,0.155
38994.657,33.606979,73.100075,505.553,-0.001,0.150,-0.516,-0.902,0.257,0.155
38994.664,33.606979,73.100075,505.557,-0.001,0.150,-0.516,-0.902,0.257,0.155
38994.672,33.606979,73.100075,505.561,-0.001,0.150,-0.516,-0.902,0.258,0.156
